INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1982-092RZ","50037","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","87.78","82.70","172","157","","","0","SMALL","7961","1982","92","RZ","Y","COSMOS 1408 DEB","1982-092RZ","50037"
"1982-092S","49529","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.55","82.36","819","464","","","0","MEDIUM","7957","1982","92","S","Y","COSMOS 1408 DEB","1982-092S","49529"
"1982-092SA","50038","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-24","89.88","82.71","285","252","","","0","SMALL","7953","1982","92","SA","Y","COSMOS 1408 DEB","1982-092SA","50038"
"1982-092SB","50039","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.27","82.56","508","459","","","0","SMALL","7964","1982","92","SB","Y","COSMOS 1408 DEB","1982-092SB","50039"
"1982-092SC","50040","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.01","82.08","596","346","","","0","SMALL","7965","1982","92","SC","Y","COSMOS 1408 DEB","1982-092SC","50040"
"1982-092SD","50041","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.24","82.50","641","420","","","0","SMALL","7965","1982","92","SD","Y","COSMOS 1408 DEB","1982-092SD","50041"
"1982-092SE","50042","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.35","82.59","529","446","","","0","SMALL","7965","1982","92","SE","Y","COSMOS 1408 DEB","1982-092SE","50042"
"1982-092SF","50043","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.19","82.54","719","434","","","0","SMALL","7965","1982","92","SF","Y","COSMOS 1408 DEB","1982-092SF","50043"
"1982-092SG","50044","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.44","82.60","534","449","","","0","SMALL","7965","1982","92","SG","Y","COSMOS 1408 DEB","1982-092SG","50044"
"1982-092SH","50045","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.44","82.53","628","452","","","0","SMALL","7960","1982","92","SH","Y","COSMOS 1408 DEB","1982-092SH","50045"
"1982-092SJ","50046","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.06","82.61","451","398","","","0","SMALL","7965","1982","92","SJ","Y","COSMOS 1408 DEB","1982-092SJ","50046"
"1982-092SK","50047","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.83","82.53","559","462","","","0","SMALL","7965","1982","92","SK","Y","COSMOS 1408 DEB","1982-092SK","50047"
"1982-092SL","50048","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.77","82.60","578","437","","","0","SMALL","7963","1982","92","SL","Y","COSMOS 1408 DEB","1982-092SL","50048"
"1982-092SM","50049","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","98.22","82.47","895","452","","","0","SMALL","7963","1982","92","SM","Y","COSMOS 1408 DEB","1982-092SM","50049"
"1982-092SN","50050","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.59","82.57","760","431","","","0","SMALL","7964","1982","92","SN","Y","COSMOS 1408 DEB","1982-092SN","50050"
"1982-092SP","50051","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.47","82.55","627","455","","","0","SMALL","7960","1982","92","SP","Y","COSMOS 1408 DEB","1982-092SP","50051"
"1982-092SQ","50052","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.39","82.54","355","330","","","0","SMALL","7965","1982","92","SQ","Y","COSMOS 1408 DEB","1982-092SQ","50052"
"1982-092SR","50053","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.93","82.68","515","418","","","0","SMALL","7965","1982","92","SR","Y","COSMOS 1408 DEB","1982-092SR","50053"
"1982-092SS","50054","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.90","82.63","486","445","","","0","MEDIUM","7964","1982","92","SS","Y","COSMOS 1408 DEB","1982-092SS","50054"
"1982-092ST","50055","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.37","82.70","435","347","","","0","SMALL","7965","1982","92","ST","Y","COSMOS 1408 DEB","1982-092ST","50055"
"1982-092SU","50056","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-19","96.44","81.85","709","467","","","0","SMALL","7945","1982","92","SU","Y","COSMOS 1408 DEB","1982-092SU","50056"
"1982-092SV","50057","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.87","82.87","671","354","","","0","SMALL","7965","1982","92","SV","Y","COSMOS 1408 DEB","1982-092SV","50057"
"1982-092SW","50058","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.44","82.62","519","463","","","0","SMALL","7959","1982","92","SW","Y","COSMOS 1408 DEB","1982-092SW","50058"
"1982-092SX","50059","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.68","82.74","496","413","","","0","SMALL","7965","1982","92","SX","Y","COSMOS 1408 DEB","1982-092SX","50059"
"1982-092SY","50060","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.47","82.56","528","458","","","0","SMALL","7965","1982","92","SY","Y","COSMOS 1408 DEB","1982-092SY","50060"
"1982-092SZ","50061","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.33","82.52","364","315","","","0","SMALL","7965","1982","92","SZ","Y","COSMOS 1408 DEB","1982-092SZ","50061"
"1982-092T","49530","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.37","83.41","621","452","","","0","MEDIUM","7963","1982","92","T","Y","COSMOS 1408 DEB","1982-092T","49530"
"1982-092TA","50062","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.38","82.80","545","432","","","0","SMALL","7965","1982","92","TA","Y","COSMOS 1408 DEB","1982-092TA","50062"
"1982-092TB","50063","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-15","88.80","82.68","221","209","","","0","SMALL","7953","1982","92","TB","Y","COSMOS 1408 DEB","1982-092TB","50063"
"1982-092TC","50064","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","88.68","82.68","213","206","","","0","SMALL","7958","1982","92","TC","Y","COSMOS 1408 DEB","1982-092TC","50064"
"1982-092TD","50065","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.76","82.52","430","390","","","0","SMALL","7965","1982","92","TD","Y","COSMOS 1408 DEB","1982-092TD","50065"
"1982-092TE","50066","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-02","88.94","82.68","236","208","","","0","SMALL","7928","1982","92","TE","Y","COSMOS 1408 DEB","1982-092TE","50066"
"1982-092TF","50067","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.36","82.52","633","439","","","0","SMALL","7965","1982","92","TF","Y","COSMOS 1408 DEB","1982-092TF","50067"
"1982-092TG","50068","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-18","91.34","82.47","352","329","","","0","SMALL","7946","1982","92","TG","Y","COSMOS 1408 DEB","1982-092TG","50068"
"1982-092TH","50069","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.28","82.51","610","454","","","0","SMALL","7956","1982","92","TH","Y","COSMOS 1408 DEB","1982-092TH","50069"
"1982-092TJ","50070","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.62","82.60","476","427","","","0","SMALL","7965","1982","92","TJ","Y","COSMOS 1408 DEB","1982-092TJ","50070"
"1982-092TK","50071","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-25","92.43","82.92","439","349","","","0","SMALL","7953","1982","92","TK","Y","COSMOS 1408 DEB","1982-092TK","50071"
"1982-092TL","50072","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.60","82.67","436","367","","","0","SMALL","7965","1982","92","TL","Y","COSMOS 1408 DEB","1982-092TL","50072"
"1982-092TM","50073","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.20","82.50","542","418","","","0","SMALL","7963","1982","92","TM","Y","COSMOS 1408 DEB","1982-092TM","50073"
"1982-092TN","50074","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.08","83.32","673","372","","1","0","SMALL","7954","1982","92","TN","Y","COSMOS 1408 DEB","1982-092TN","50074"
"1982-092TP","50075","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-22","88.65","82.50","213","203","","","0","SMALL","7953","1982","92","TP","Y","COSMOS 1408 DEB","1982-092TP","50075"
"1982-092TQ","50076","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.20","82.58","394","370","","","0","SMALL","7965","1982","92","TQ","Y","COSMOS 1408 DEB","1982-092TQ","50076"
"1982-092TR","50077","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.55","82.70","460","437","","","0","SMALL","7965","1982","92","TR","Y","COSMOS 1408 DEB","1982-092TR","50077"
"1982-092TS","50078","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.06","82.55","579","464","","","0","SMALL","7964","1982","92","TS","Y","COSMOS 1408 DEB","1982-092TS","50078"
"1982-092TT","50079","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.36","82.76","440","438","","","0","SMALL","7965","1982","92","TT","Y","COSMOS 1408 DEB","1982-092TT","50079"
"1982-092TU","50080","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.18","82.61","515","442","","","0","SMALL","7962","1982","92","TU","Y","COSMOS 1408 DEB","1982-092TU","50080"
"1982-092TV","50081","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.59","82.46","547","451","","","0","SMALL","7965","1982","92","TV","Y","COSMOS 1408 DEB","1982-092TV","50081"
"1982-092TW","50082","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","98.33","81.71","901","457","","","0","SMALL","7965","1982","92","TW","Y","COSMOS 1408 DEB","1982-092TW","50082"
"1982-092TX","50083","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-25","88.44","82.29","214","181","","","0","SMALL","7953","1982","92","TX","Y","COSMOS 1408 DEB","1982-092TX","50083"
"1982-092TY","50084","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.52","82.65","325","275","","","0","SMALL","7965","1982","92","TY","Y","COSMOS 1408 DEB","1982-092TY","50084"
"1982-092TZ","50085","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.37","82.46","624","449","","","0","SMALL","7963","1982","92","TZ","Y","COSMOS 1408 DEB","1982-092TZ","50085"
"1982-092U","49531","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.70","82.88","582","426","","","0","MEDIUM","7965","1982","92","U","Y","COSMOS 1408 DEB","1982-092U","49531"
"1982-092UA","50086","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.33","82.56","462","413","","","0","SMALL","7965","1982","92","UA","Y","COSMOS 1408 DEB","1982-092UA","50086"
"1982-092UB","50087","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.82","82.46","512","411","","","0","SMALL","7965","1982","92","UB","Y","COSMOS 1408 DEB","1982-092UB","50087"
"1982-092UC","50088","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-17","89.23","82.74","245","228","","","0","SMALL","7945","1982","92","UC","Y","COSMOS 1408 DEB","1982-092UC","50088"
"1982-092UD","50089","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-22","89.75","82.37","271","253","","","0","SMALL","7953","1982","92","UD","Y","COSMOS 1408 DEB","1982-092UD","50089"
"1982-092UE","50090","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-31","89.95","82.47","284","260","","","0","SMALL","7956","1982","92","UE","Y","COSMOS 1408 DEB","1982-092UE","50090"
"1982-092UF","50091","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-26","90.50","82.84","324","273","","","0","SMALL","7921","1982","92","UF","Y","COSMOS 1408 DEB","1982-092UF","50091"
"1982-092UG","50092","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.39","82.56","457","424","","","0","SMALL","7965","1982","92","UG","Y","COSMOS 1408 DEB","1982-092UG","50092"
"1982-092UH","50093","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.64","82.69","388","322","","","0","SMALL","7965","1982","92","UH","Y","COSMOS 1408 DEB","1982-092UH","50093"
"1982-092UJ","50094","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.60","82.65","471","430","","","0","SMALL","7965","1982","92","UJ","Y","COSMOS 1408 DEB","1982-092UJ","50094"
"1982-092UK","50095","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.26","82.55","505","460","","","0","SMALL","7964","1982","92","UK","Y","COSMOS 1408 DEB","1982-092UK","50095"
"1982-092UL","50096","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-08","89.61","82.40","274","237","","","0","SMALL","7939","1982","92","UL","Y","COSMOS 1408 DEB","1982-092UL","50096"
"1982-092UM","50097","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.95","82.56","382","359","","","0","SMALL","7965","1982","92","UM","Y","COSMOS 1408 DEB","1982-092UM","50097"
"1982-092UN","50098","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.64","82.91","868","423","","","0","SMALL","7965","1982","92","UN","Y","COSMOS 1408 DEB","1982-092UN","50098"
"1982-092UP","50099","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","89.05","82.51","241","214","","","0","SMALL","7958","1982","92","UP","Y","COSMOS 1408 DEB","1982-092UP","50099"
"1982-092UQ","50100","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.43","82.62","460","425","","","0","SMALL","7965","1982","92","UQ","Y","COSMOS 1408 DEB","1982-092UQ","50100"
"1982-092UR","50101","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.26","82.60","503","463","","","0","MEDIUM","7961","1982","92","UR","Y","COSMOS 1408 DEB","1982-092UR","50101"
"1982-092US","50102","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.68","82.60","480","428","","","0","SMALL","7965","1982","92","US","Y","COSMOS 1408 DEB","1982-092US","50102"
"1982-092UT","50103","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.16","82.56","451","408","","","0","SMALL","7965","1982","92","UT","Y","COSMOS 1408 DEB","1982-092UT","50103"
"1982-092UU","50104","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.54","82.61","473","422","","","0","SMALL","7965","1982","92","UU","Y","COSMOS 1408 DEB","1982-092UU","50104"
"1982-092UV","50105","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.47","82.60","525","462","","","0","SMALL","7964","1982","92","UV","Y","COSMOS 1408 DEB","1982-092UV","50105"
"1982-092UW","50106","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.40","82.56","449","433","","","0","SMALL","7965","1982","92","UW","Y","COSMOS 1408 DEB","1982-092UW","50106"
"1982-092UX","50107","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.60","82.81","537","461","","","0","SMALL","7964","1982","92","UX","Y","COSMOS 1408 DEB","1982-092UX","50107"
"1982-092UY","50108","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.66","82.66","481","426","","","0","SMALL","7962","1982","92","UY","Y","COSMOS 1408 DEB","1982-092UY","50108"
"1982-092UZ","50109","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.16","82.69","498","457","","","0","SMALL","7965","1982","92","UZ","Y","COSMOS 1408 DEB","1982-092UZ","50109"
"1982-092V","49532","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.02","82.66","510","432","","","0","SMALL","7965","1982","92","V","Y","COSMOS 1408 DEB","1982-092V","49532"
"1982-092VA","50110","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.80","82.65","438","385","","","0","SMALL","7965","1982","92","VA","Y","COSMOS 1408 DEB","1982-092VA","50110"
"1982-092VB","50111","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.64","82.55","475","430","","","0","SMALL","7965","1982","92","VB","Y","COSMOS 1408 DEB","1982-092VB","50111"
"1982-092VC","50112","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.15","82.46","363","299","","","0","SMALL","7965","1982","92","VC","Y","COSMOS 1408 DEB","1982-092VC","50112"
"1982-092VD","50113","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.81","82.97","617","402","","","0","SMALL","7965","1982","92","VD","Y","COSMOS 1408 DEB","1982-092VD","50113"
"1982-092VE","50114","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-14","90.30","82.36","316","263","","","0","SMALL","7946","1982","92","VE","Y","COSMOS 1408 DEB","1982-092VE","50114"
"1982-092VF","50115","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-31","89.64","83.70","261","253","","","0","SMALL","7956","1982","92","VF","Y","COSMOS 1408 DEB","1982-092VF","50115"
"1982-092VG","50116","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.18","82.59","521","437","","","0","SMALL","7965","1982","92","VG","Y","COSMOS 1408 DEB","1982-092VG","50116"
"1982-092VH","50117","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.60","82.60","474","427","","","0","SMALL","7965","1982","92","VH","Y","COSMOS 1408 DEB","1982-092VH","50117"
"1982-092VJ","50118","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.60","82.61","482","419","","","0","SMALL","7965","1982","92","VJ","Y","COSMOS 1408 DEB","1982-092VJ","50118"
"1982-092VK","50119","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.65","82.83","503","403","","","0","SMALL","7965","1982","92","VK","Y","COSMOS 1408 DEB","1982-092VK","50119"
"1982-092VL","50120","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.58","82.52","836","450","","","0","SMALL","7965","1982","92","VL","Y","COSMOS 1408 DEB","1982-092VL","50120"
"1982-092VM","50121","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.63","82.59","468","436","","","0","SMALL","7965","1982","92","VM","Y","COSMOS 1408 DEB","1982-092VM","50121"
"1982-092VN","50122","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.65","82.52","319","294","","","0","SMALL","7958","1982","92","VN","Y","COSMOS 1408 DEB","1982-092VN","50122"
"1982-092VP","50123","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.09","82.57","484","465","","","0","SMALL","7964","1982","92","VP","Y","COSMOS 1408 DEB","1982-092VP","50123"
"1982-092VQ","50124","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.03","82.59","513","430","","","0","SMALL","7964","1982","92","VQ","Y","COSMOS 1408 DEB","1982-092VQ","50124"
"1982-092VR","50125","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.82","82.61","668","448","","","0","SMALL","7964","1982","92","VR","Y","COSMOS 1408 DEB","1982-092VR","50125"
"1982-092VS","50126","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.59","82.55","469","431","","","0","SMALL","7965","1982","92","VS","Y","COSMOS 1408 DEB","1982-092VS","50126"
"1982-092VT","50127","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.10","82.61","599","448","","","0","SMALL","7965","1982","92","VT","Y","COSMOS 1408 DEB","1982-092VT","50127"
"1982-092VU","50128","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.12","82.82","517","435","","","0","SMALL","7965","1982","92","VU","Y","COSMOS 1408 DEB","1982-092VU","50128"
"1982-092VV","50129","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.24","82.59","455","411","","","0","SMALL","7965","1982","92","VV","Y","COSMOS 1408 DEB","1982-092VV","50129"
"1982-092VW","50130","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-05","97.94","81.78","841","480","","","0","SMALL","7929","1982","92","VW","Y","COSMOS 1408 DEB","1982-092VW","50130"
"1982-092VX","50131","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.13","82.52","593","457","","","0","SMALL","7965","1982","92","VX","Y","COSMOS 1408 DEB","1982-092VX","50131"
"1982-092VY","50132","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-19","92.40","82.70","444","340","","","0","SMALL","7912","1982","92","VY","Y","COSMOS 1408 DEB","1982-092VY","50132"
"1982-092VZ","50133","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.35","82.58","520","453","","","0","SMALL","7964","1982","92","VZ","Y","COSMOS 1408 DEB","1982-092VZ","50133"
"1982-092W","49533","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.47","82.55","636","447","","","0","SMALL","7965","1982","92","W","Y","COSMOS 1408 DEB","1982-092W","49533"
"1982-092WA","50134","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.42","82.92","622","456","","","0","SMALL","7964","1982","92","WA","Y","COSMOS 1408 DEB","1982-092WA","50134"
"1982-092WB","50135","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-01","88.52","82.62","219","184","","","0","SMALL","7928","1982","92","WB","Y","COSMOS 1408 DEB","1982-092WB","50135"
"1982-092WC","50215","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.02","82.56","479","463","","","0","SMALL","7960","1982","92","WC","Y","COSMOS 1408 DEB","1982-092WC","50215"
"1982-092WD","50216","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-09","100.53","81.02","1095","472","","","0","SMALL","7945","1982","92","WD","Y","COSMOS 1408 DEB","1982-092WD","50216"
"1982-092WE","50217","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-02","95.18","81.92","659","396","","","0","SMALL","7931","1982","92","WE","Y","COSMOS 1408 DEB","1982-092WE","50217"
"1982-092WF","50218","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.46","82.51","521","464","","","0","SMALL","7962","1982","92","WF","Y","COSMOS 1408 DEB","1982-092WF","50218"
"1982-092WG","50219","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.82","82.82","567","453","","","0","SMALL","7961","1982","92","WG","Y","COSMOS 1408 DEB","1982-092WG","50219"
